image_id,label,filename,rel_path,full_path,width,height,aspect_ratio,is_small,sha256,dhash,is_duplicate,duplicate_of,use_for_training,product_group,split
mug_3,mug,3.jpg,mug/3.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\3.jpg,387,516,0.75,False,916d76a21a67005a947c157a557068c015f565e0eda1c43051ee36bd6a58b384,5d3f7939b9f87064,False,,True,pg_mug_031,train
mug_30,mug,30.jpg,mug/30.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\30.jpg,522,452,1.155,False,7c42064206848abb1f43e6861ec0f810721c6d4ff08df3e0139132a988e3030f,0b6cec6c6c7c6c79,False,,True,pg_mug_032,train
mug_31,mug,31.jpg,mug/31.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\31.jpg,537,452,1.188,False,9a4c382ec4d54c4ca0fadeb628f84011280dcf1429f37390e95917949fee4630,0705212120607183,False,,True,pg_mug_033,train
mug_32,mug,32.jpg,mug/32.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\32.jpg,515,587,0.877,False,13666ac6a3da8683599d181a64759b03c6efe40b09a5e06d101df39493ab9bcc,c9e1b1f0e0f0e9e0,False,,True,pg_mug_034,train
mug_33,mug,33.jpg,mug/33.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\33.jpg,531,641,0.828,False,28a6c8c2f7398e2cf022a7930ada8c9d81139f2236079edd742f0f5d2a47f555,d2665c9e9c9e3e3c,False,,True,pg_mug_035,train
mug_34,mug,34.jpg,mug/34.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\34.jpg,512,577,0.887,False,e1bf2088554b05e5237403f3cd5164dbaa82d9910bd6d749142fd8e888fde87c,6a6cecececdc3d3d,False,,True,pg_mug_036,train
mug_35,mug,35.jpg,mug/35.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\35.jpg,466,457,1.02,False,0bfefa31a0a240256653da7c9824916c3b2600081619b524bf8222670f4686dd,def4589898d9d838,False,,True,pg_mug_037,train
mug_36,mug,36.jpg,mug/36.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\36.jpg,580,615,0.943,False,2ffa8760132b86091073314596cbdda0e8beaad68ca3645116bc725abc2da464,f878ecaa2aaae868,False,,True,pg_mug_038,train
mug_37,mug,37.jpg,mug/37.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\37.jpg,482,477,1.01,False,f41f2ad81537c5d41b7283ee5507428ad94ad752c9008566b8784f564c350e38,69f9f9f9f9f979f8,False,,True,pg_mug_039,train
mug_38,mug,38.jpg,mug/38.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\38.jpg,562,691,0.813,False,0e895512ba81fb7235c2a4d051cbebe80ea31d1b6a26f5fd83d249c58782d84e,70d0f87878f07478,False,,True,pg_mug_040,val
mug_39,mug,39.jpg,mug/39.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\39.jpg,625,687,0.91,False,f7d171b66441a020bc7688f77854244b793d73ffbfb00d9a240cfa62b564bf2c,e6f2b2b8b8b87c78,False,,True,pg_mug_041,train
mug_4,mug,4.jpg,mug/4.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\4.jpg,336,336,1.0,False,99fd89a2b083072f80cb52c3c459a4fbd47f2802dcfe53af7d0a465583016c14,0018786060697204,False,,True,pg_mug_042,val
mug_40,mug,40.jpg,mug/40.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\40.jpg,586,642,0.913,False,bc126d51b02257e837e7fb1052a52aa19a5f2d435d307139c702e37d3e349e7c,314cdcbebefcf870,False,,True,pg_mug_043,val
mug_41,mug,41.jpg,mug/41.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\41.jpg,637,710,0.897,False,6f16a326ba23754d97bff59d34e79ea1dba70af81ea9e77f8c0119529487599b,1830f0b8b8d8fc38,False,,True,pg_mug_044,train
mug_42,mug,42.jpg,mug/42.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\42.jpg,541,532,1.017,False,6d70c4a5fb9f3bd00f1199028cc84eaed13c38b436f40c3fd76211398316f44c,646eea6a6afa6a6a,False,,True,pg_mug_045,train
mug_43,mug,43.jpg,mug/43.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\43.jpg,561,535,1.049,False,aafbb130ecaabb964604b90169f59abefc730ee18c83dd434e732e89ce678dbb,38f8aab6b6b6fa3a,False,,True,pg_mug_046,val
mug_44,mug,44.jpg,mug/44.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\44.jpg,657,606,1.084,False,6ae0cc3d0cc31088dbd93fd5421b380950c3587f3906b017b3c39e344fe45a5b,20ccf2700020a0b0,False,,True,pg_mug_047,train
mug_45,mug,45.jpg,mug/45.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\45.jpg,595,640,0.93,False,071ab727760f3ab366a07dd908177fbaea7a9b4f093d4042595872bcfbfd7d2d,c4d494d8dcdc9694,False,,True,pg_mug_048,train
mug_46,mug,46.jpg,mug/46.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\46.jpg,602,637,0.945,False,cb5979d68fd6870aa9a9013cdf658df2cbfe4e5baa6ad02e6440ae87983f016a,70d08494bcf4f0f0,False,,True,pg_mug_049,train
mug_47,mug,47.jpg,mug/47.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\47.jpg,702,685,1.025,False,0c9e477b12198f29d0a06a1c78a43d23bcf937e2708d750cb26aae1ea66287e3,74d4ccecccecd4d4,False,,True,pg_mug_050,train
mug_48,mug,48.jpg,mug/48.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\48.jpg,587,622,0.944,False,b4790b226dbbe807da5a0d699b9e26b03a95e33f2a1caa7826b29611f7c35067,ccccbcbcac945cf8,False,,True,pg_mug_051,train
mug_49,mug,49.jpg,mug/49.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\49.jpg,605,597,1.013,False,4789759879f3e982819f7875f3f31eef7c59afba28ce08eb5486976e0aa1f64c,6868dcdcdccc6c70,False,,True,pg_mug_052,train
mug_5,mug,5.jpg,mug/5.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\5.jpg,430,430,1.0,False,44d3d5b97b6a99a4058bd16cbf66a9c5169da5537cccc01b8b2f968dc8e5d01a,214d33b1b131320d,False,,True,pg_mug_053,train
mug_50,mug,50.jpg,mug/50.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\50.jpg,882,772,1.142,False,204fcdcb13e885a559c695e6bd408ed69c4f0f20d51b4a4941ac8f1365839e88,40e4a020a0b07046,False,,True,pg_mug_054,val
mug_51,mug,51.jpg,mug/51.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\51.jpg,685,675,1.015,False,cb66bfa0f53b38d7ec1bb1bb60d17a58991ef59745761bf6bac2581e3b5ca518,8078e82424a4e82a,False,,True,pg_mug_055,train
mug_52,mug,52.jpg,mug/52.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\52.jpg,695,647,1.074,False,ac5fce6af5ce7018b6c7d5688b3b2265fefd4fcabc06b2ce9ee09a8a2edc0d44,2464e82878f86e68,False,,True,pg_mug_056,train
mug_53,mug,53.jpg,mug/53.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\53.jpg,505,597,0.846,False,886a7714e8b189f7e007f62b732737ba7caa8c60c8221117caa02026e23158b6,78f4b0b0f0b0b039,False,,True,pg_mug_057,train
mug_54,mug,54.jpg,mug/54.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\54.jpg,491,602,0.816,False,874c73762a46f01e98229b105fed350e6a87811215551284cf34da49ed81ce3b,78e0e1a0e020b030,False,,True,pg_mug_058,train
mug_55,mug,55.jpg,mug/55.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\55.jpg,497,602,0.826,False,4a8abcbf3bb0df28e38f8f688416fe595657793d90a36da201ca0c266fd5f574,78e0a0e0e0207030,False,,True,pg_mug_059,train
mug_56,mug,56.jpg,mug/56.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\56.jpg,872,697,1.251,False,2f6ee77c07e8a3c865a5ffa1ab5ad43263b476043586d5ca0d495c6fd10d7347,72f0e0e8e8e866b2,False,,True,pg_mug_060,train
mug_57,mug,57.jpg,mug/57.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\57.jpg,747,721,1.036,False,a51d4d13cf2fc7edbd7b3ae3c3fe8c46977ffad99bea00cba5fed8a6a1dd13c1,39f9d9b9b9b9d178,False,,True,pg_mug_061,train
mug_58,mug,58.jpg,mug/58.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\58.jpg,870,822,1.058,False,da47f9ccdf217c9a41a2eccd027c1f8150a74b1fae17e62d4afd4bdab2928712,45c2c58480a1f5e1,False,,True,pg_mug_062,train
mug_59,mug,59.jpg,mug/59.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\59.jpg,610,585,1.043,False,f748a2908af7d5ae3868c7ea1e92df082e0d56b720a951c65e172c5d07948251,00e4f07070e8f071,False,,True,pg_mug_063,train
mug_6,mug,6.jpg,mug/6.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\6.jpg,1000,1000,1.0,False,a02833f86bcd3b3466ae73dac7f37a594c055f3254518951b685cfa4d600eea5,1004307272320c20,False,,True,pg_mug_026,train
mug_60,mug,60.jpg,mug/60.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\60.jpg,541,551,0.982,False,5a87778f0fab90228b61940069e14cf68d5fb0cc2196f609d22f396a2ad076f0,30eaea6c68ecf838,False,,True,pg_mug_064,val
mug_61,mug,61.jpg,mug/61.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\61.jpg,895,611,1.465,False,2246ee6a295c138a540852f58e45dbe32fc261bcb2de4f575a070ea8a422a5d8,19d8d890f0e8c040,False,,True,pg_mug_065,train
mug_62,mug,62.jpg,mug/62.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\62.jpg,875,682,1.283,False,d8debb59c2129f99d0ee49c78e38bd350082e6da6498ba1fbddea2e65800bbd5,0462606072606020,False,,True,pg_mug_066,train
mug_63,mug,63.jpg,mug/63.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\63.jpg,556,667,0.834,False,16720c3f3444e0055cf981759b91f8afc517784c5c76f7839033bd17f88cdc58,5838f8baece4b843,False,,True,pg_mug_067,val
mug_64,mug,64.jpg,mug/64.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\64.jpg,797,732,1.089,False,3247543b9c14596a449a6f98e2be517b46a65715f4ee7be4c844695be0758984,b074f4b4b4b4f460,False,,True,pg_mug_068,train
mug_65,mug,65.jpg,mug/65.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\65.jpg,655,627,1.045,False,92f04cd54ea1ebdf39d693771cb90e40b157791da9f94ae6d9c2ec9b890a8d49,9b999143c2464637,False,,True,pg_mug_069,train
mug_66,mug,66.jpg,mug/66.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\66.jpg,691,647,1.068,False,d85eddd267d0f9ba34e210056c50c86d57d856c1c6b7d08cc48ca2842c4ed956,4b67db9cbcdddd99,False,,True,pg_mug_070,train
mug_67,mug,67.jpg,mug/67.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\67.jpg,657,621,1.058,False,6b0f7e65ac61560e7ce746951fd0af3220521c851fa9e5c92f823d03dbcb6e32,89cc4c707071e1f3,False,,True,pg_mug_071,train
mug_68,mug,68.jpg,mug/68.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\68.jpg,536,552,0.971,False,34e8d3beabe8142c6a7973e07c9567b1798ede99e24f6ec43ea48bf0aa9aae5f,7870d060706471f1,False,,True,pg_mug_072,train
mug_69,mug,69.jpg,mug/69.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\69.jpg,531,531,1.0,False,bb5a09612ab073a883f096d3df7102d43e252ffb6e2ae625837d154f57cd9c89,60c068e0d0e87130,False,,True,pg_mug_073,train
mug_7,mug,7.jpg,mug/7.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\7.jpg,800,800,1.0,False,64a45d4848d80309cc5e97f9571a6aaf4ead3684870eadf55c9a189b93a8b057,463171f1f031b3ce,False,,True,pg_mug_074,train
mug_70,mug,70.jpg,mug/70.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\70.jpg,447,547,0.817,False,f5cf9012d00c59a046a4813f296e3bd5baa2c175d39ef7aec8532c9541da51c5,f08984858cc04000,False,,True,pg_mug_075,train
mug_71,mug,71.jpg,mug/71.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\71.jpg,725,612,1.185,False,fb2e073733ee3a1087425c890734fd2d9aea323d5f97d687cdab84593adb20b7,62e1ccc1f2f0f172,False,,True,pg_mug_076,train
mug_72,mug,72.jpg,mug/72.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\72.jpg,572,617,0.927,False,8f6ae17ab41af71d6445163610203ed1950c395b3902a41be4c9d3ffbd4c2287,0078e06060e06000,False,,True,pg_mug_077,train
mug_73,mug,73.jpg,mug/73.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\73.jpg,492,500,0.984,False,78cfc3303c61c7cc73d4f6b28c1dcfb3abd71b43e019ce4500450b81a69ae2e3,817efa7878f8f0f8,False,,True,pg_mug_078,val
mug_74,mug,74.jpg,mug/74.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\74.jpg,982,782,1.256,False,736b92b02c7376479e5344fe2dd0229d2942b8b6ccdf42ec681f83d35eabef71,f0f070747470707c,False,,True,pg_mug_079,train
mug_75,mug,75.jpg,mug/75.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\75.jpg,727,537,1.354,False,cfd25d164ff758641d969368b6149253c484dec65a858805076ff237708874e5,0039f1f0b0f03010,False,,True,pg_mug_080,train
mug_76,mug,76.jpg,mug/76.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\76.jpg,1305,767,1.701,False,c30903abf01bac419bfd89a3131a3745ab9aa4377d1d0a1d7a5f7aefb6124cff,667a786878786a6a,False,,True,pg_mug_081,train
mug_77,mug,77.jpg,mug/77.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\77.jpg,1122,757,1.482,False,9b0680b8890147c76731b484d2f14d54cb6761bafe1be6abc5afd118a6094bf9,dac6e6e6e6d6daca,False,,True,pg_mug_082,val
mug_78,mug,78.jpg,mug/78.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\78.jpg,811,721,1.125,False,f3649a1e1e698af54cf12afdb6c1157f16c049a9268fbc7e265836c1c4153724,69e9f1e9e9696970,False,,True,pg_mug_083,train
mug_79,mug,79.jpg,mug/79.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\79.jpg,1241,762,1.629,False,6b9a210773bdd1d9272a482e8990073d0f59f22423b6e3178063c78525611008,d0f0f4f4f2d2d0c4,False,,True,pg_mug_084,train
mug_8,mug,8.jpg,mug/8.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\8.jpg,800,800,1.0,False,48704e3e5b95e98d7c7db164a48b47d6742faa2339d930104cf8511c4ea57a68,30f8b8bcbcfc3cb8,False,,True,pg_mug_085,train
mug_80,mug,80.jpg,mug/80.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\80.jpg,1115,697,1.6,False,aface8c96e460d113e14ed3a6d0491d6a674b2fb07466e0a526cea22ed1c4ade,0038307070303030,False,,True,pg_mug_086,train
mug_81,mug,81.jpg,mug/81.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\81.jpg,1137,761,1.494,False,e3d137e4d2e63813b7a1bc05ab98fd93f2e27ccfeafc02d1d296e77fecf705bb,0018f9d9d9795900,False,,True,pg_mug_087,train
mug_82,mug,82.jpg,mug/82.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\82.jpg,1175,767,1.532,False,0479002332cd1858d53fe7c6914e8a2eba3fa5798cd8e8c219fac9c5c7b4446f,c8f2f2f2f2f2d2c4,False,,True,pg_mug_088,train
mug_83,mug,83.jpg,mug/83.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\83.jpg,1222,747,1.636,False,a6f19da7818e53265a1633b46fd1e0a9540015d0e48b0ddac44b13fbfbcd5715,3010b270f0b25220,False,,True,pg_mug_089,train
mug_84,mug,84.jpg,mug/84.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\84.jpg,972,602,1.615,False,d86ed3e1c328e3d437b8a4b41715ee5e985e7fd4e875a962f0a7ca2a48ceed27,7070f0b0b0707014,False,,True,pg_mug_090,val
mug_85,mug,85.jpg,mug/85.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\85.jpg,377,326,1.156,False,5540d23be03d4b4dc5851547718a33b039616e367d9366b4ab60247960dd61e5,1a60e4e0e0e47460,False,,True,pg_mug_091,val
mug_86,mug,86.jpg,mug/86.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\86.jpg,1135,672,1.689,False,f4bed12bbb68f6c70c78c6f0c240ca957ca9b7b02bf8e3a3205fa4e43a926e30,ccf0f0f0f0f0f0d4,False,,True,pg_mug_092,train
mug_87,mug,87.jpg,mug/87.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\87.jpg,512,395,1.296,False,c737f9b5373bad9af31781b8b00d778a73532d3b54e68ab6cf17b22b80bc2d8c,713161f1f17131b2,False,,True,pg_mug_093,val
mug_88,mug,88.jpg,mug/88.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\88.jpg,817,521,1.568,False,8c81baaa861124d6fe1fb823559344b23e08d3d5eb3bf241193dc93b1cffdb4a,c0c0d0f0f0f0e0c0,False,,True,pg_mug_094,train
mug_89,mug,89.jpg,mug/89.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\89.jpg,467,377,1.239,False,8aa0c2bebc48a64f2c38866e05290d265130fb5112c8ef98cc6aeab53ddbd123,0030f0f0b0d07030,False,,True,pg_mug_009,train
mug_9,mug,9.jpg,mug/9.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\9.jpg,500,500,1.0,False,4e1e93a23c7c9b7fcdccae150af52cb4df335dc3abe33e29cfefd41d6e478f7e,600271f9f9f1126c,False,,True,pg_mug_095,train
mug_90,mug,90.jpg,mug/90.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\90.jpg,947,527,1.797,False,2a9c263cb8c527019a27e86eef52af46651c21cba7176785ba5d050cd6550fe9,717171f171617169,False,,True,pg_mug_096,train
mug_91,mug,91.jpg,mug/91.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\91.jpg,400,366,1.093,False,9851ab08df125ccb865740a3b7966e500a6d9dd098d7f313c670bc1acb15957c,10f8e8e0f0e868b1,False,,True,pg_mug_097,train
mug_92,mug,92.jpg,mug/92.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\92.jpg,1055,642,1.643,False,a6896dc7c3ad359b0d38c4ffa640a42532b7ec3f7368c1c85ee78db7f89b8e13,cef2f2f2f2f0cc02,False,,True,pg_mug_098,train
mug_93,mug,93.jpg,mug/93.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\93.jpg,1072,625,1.715,False,49cfa546717dae105e5c0d70489cc77b509b5f5c42f66b3888671a9d8058ac84,6018b0709090f0d0,False,,True,pg_mug_099,val
mug_94,mug,94.jpg,mug/94.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\94.jpg,1247,727,1.715,False,5cebb00ca6970b115fff5e913535637ec9dd0a9817772e5f171c8d8d0316bd96,ecf4f4f4f4f0c8c8,False,,True,pg_mug_100,val
mug_95,mug,95.jpg,mug/95.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\95.jpg,545,542,1.006,False,d6aa2c43b415f3026da332473a62d66a0a77b0c8815dadd958477b9c31aad5bf,00f17171f1b03110,False,,True,pg_mug_101,val
mug_96,mug,96.jpg,mug/96.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\96.jpg,507,520,0.975,False,f4b0e1e297d49cb6c148a27f7bd8b05dc6cf6ada355048b25d5bc56000907d43,200070f0e0303030,False,,True,pg_mug_102,train
mug_97,mug,97.jpg,mug/97.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\97.jpg,707,542,1.304,False,797f179a9de5cdc6da9f2814c71031f8fbbcc2405b683025821e26e6c59739b8,edf9f1f2f1f14e00,False,,True,pg_mug_103,val
mug_98,mug,98.jpg,mug/98.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\98.jpg,1047,705,1.485,False,bc076e5a6d340f4210029707620acc5ecfa4733922a01425df485d12745a9313,e8b0f1f1f1f1f0f8,False,,True,pg_mug_104,val
mug_99,mug,99.jpg,mug/99.jpg,C:\Users\한국전파진흥협회\Desktop\Vision Proj\raw\mug\99.jpg,867,647,1.34,False,5035c1e23f17885441654688cb1e5dc40e752771aa2080fa1a227c1320bf96cd,647879307070702c,False,,True,pg_mug_105,val
